序,學校名稱,系所名稱,學制名稱,班級名稱,學號,入學方式,原具身份,招生類別,郵遞區號,畢業學校,前畢業科系
162,國立澎湖科技大學,水產養殖系,四技日間部,日間部四技水產養殖系一甲,1110407030,運動績優單招,一般生,,932,屏東縣私立美和高中,電機科
163,國立澎湖科技大學,水產養殖系,四技日間部,日間部四技水產養殖系一甲,1110407031,聯合登記分發,聯登一般生,農業群,320,桃園縣國立桃園農工,造園技術科
164,國立澎湖科技大學,水產養殖系,四技日間部,日間部四技水產養殖系一甲,1110407032,聯合登記分發,聯登一般生,農業群,328,桃園縣國立桃園農工,畜產保健科
165,國立澎湖科技大學,水產養殖系,四技日間部,日間部四技水產養殖系一甲,1110407033,聯合登記分發,聯登一般生,農業群,325,桃園縣國立桃園農工,造園技術科
166,國立澎湖科技大學,水產養殖系,四技日間部,日間部四技水產養殖系一甲,1110407034,聯合登記分發,聯登一般生,農業群,324,桃園縣國立龍潭高級中學,畜產保健科
167,國立澎湖科技大學,水產養殖系,四技日間部,日間部四技水產養殖系一甲,1110407036,聯合登記分發,聯登一般生,農業群,540,台中市國立台中高農,農場經營科
168,國立澎湖科技大學,水產養殖系,四技日間部,日間部四技水產養殖系一甲,1110407037,聯合登記分發,聯登一般生,農業群,545,南投縣國立暨南國際大學附屬高級中學,綜合高中部
169,國立澎湖科技大學,水產養殖系,四技日間部,日間部四技水產養殖系一甲,1110407038,聯合登記分發,聯登一般生,農業群,406,南投縣國立南投高中,電腦機械製圖科
170,國立澎湖科技大學,水產養殖系,四技日間部,日間部四技水產養殖系一甲,1110407039,聯合登記分發,聯登一般生,農業群,500,彰化縣國立員林農工,農場經營科
171,國立澎湖科技大學,水產養殖系,四技日間部,日間部四技水產養殖系一甲,1110407040,聯合登記分發,聯登一般生,農業群,511,彰化縣國立員林農工,畜產保健科
172,國立澎湖科技大學,水產養殖系,四技日間部,日間部四技水產養殖系一甲,1110407044,聯合登記分發,聯登一般生,水產群,545,南投縣國立埔里高工,建築科
173,國立澎湖科技大學,水產養殖系,四技日間部,日間部四技水產養殖系一甲,1110407047,聯合登記分發,聯登一般生,水產群,702,台南市國立台南海事,水產養殖技術科
174,國立澎湖科技大學,水產養殖系,四技日間部,日間部四技水產養殖系一甲,1110407048,聯合登記分發,聯登一般生,水產群,911,屏東縣國立屏東高工,土木科
175,國立澎湖科技大學,水產養殖系,四技日間部,日間部四技水產養殖系一甲,1110407049,聯合登記分發,聯登一般生,水產群,268,宜蘭縣國立蘇澳海事,水產養殖科
176,國立澎湖科技大學,水產養殖系,四技日間部,日間部四技水產養殖系一甲,1110407050,聯合登記分發,聯登一般生,水產群,880,澎湖縣國立澎湖海事高職,水產養殖科
177,國立澎湖科技大學,水產養殖系,四技日間部,日間部四技水產養殖系一甲,1110407051,海外聯招,港澳生,,,香港張煊昌中學,普通科
178,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,1110408001,特殊選才,特選-技職生,不分類別,262,宜蘭縣國立蘇澳海事,航運管理科
179,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,1110408002,繁星推甄,繁星生,海事群,546,台北縣私立中華商海,航海科
180,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,1110408003,技優甄審,技優生,商管群,820,嘉義市私立東吳工家,觀光事業科
181,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,1110408004,技優甄審,技優生,商管群,831,高雄市私立三信家商,商業經營科
182,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,1110408005,技優甄審,技優生,商管群,330,桃園縣私立育達高中,資料處理科
183,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,1110408006,技優甄審,技優生,商管群,880,高雄市私立樹德家商,應用外語科(英文)
184,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,1110408007,甄選入學,甄選一般生,商管群,320,桃園縣私立治平高中,應用外語科(英文)
185,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,1110408008,甄選入學,甄選一般生,商管群,807,高雄縣國立鳳山商工,國際貿易科
186,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,1110408009,甄選入學,甄選一般生,商管群,831,高雄縣國立鳳山商工,國際貿易科
187,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,1110408010,甄選入學,甄選一般生,商管群,200,基隆市私立二信高中,應用外語科(英文)
188,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,1110408011,甄選入學,甄選一般生,商管群,201,基隆市私立二信高中,應用外語科(英文)
189,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,1110408012,甄選入學,甄選一般生,商管群,606,嘉義市私立興華高中,資料處理科
190,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,1110408013,甄選入學,甄選一般生,商管群,320,桃園縣私立新興高中,資料處理科
191,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,1110408014,甄選入學,甄選一般生,商管群,351,苗栗縣縣立興華中學,商業經營科
192,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,1110408015,甄選入學,甄選一般生,商管群,830,高雄市私立復華高中,應用外語科
193,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,1110408016,甄選入學,甄選一般生,商管群,252,台北縣國立淡水商工,資料處理科
194,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,1110408017,甄選入學,甄選一般生,商管群,303,新竹縣私立忠信高中,綜合高中部
195,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,1110408018,甄選入學,甄選一般生,商管群,330,桃園縣私立振聲高中,電子商務(處理)科
196,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,1110408019,甄選入學,甄選一般生,商管群,103,台北縣國立三重商工,國際貿易科
197,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,1110408020,甄選入學,甄選一般生,商管群,702,台南市國立台南海事,商業經營科
198,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,1110408021,甄選入學,甄選一般生,商管群,822,台南市私立長榮高中,國際貿易科
199,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,1110408022,甄選入學,甄選一般生,商管群,630,雲林縣國立土庫商工,會計事務科
200,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,1110408023,甄選入學,甄選一般生,外語群英語類,200,台北縣國立瑞芳高工,應用外語科(英文)
201,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,1110408024,甄選入學,甄選一般生,外語群英語類,201,基隆市私立二信高中,應用外語科(英文)
202,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,1110408025,甄選入學,甄選一般生,外語群英語類,204,基隆市私立二信高中,應用外語科(英文)
203,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,1110408026,甄選入學,甄選一般生,外語群英語類,228,基隆市私立二信高中,應用外語科(英文)
204,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,1110408027,甄選入學,甄選一般生,外語群英語類,640,雲林縣國立斗六家商,應用外語科
205,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,1110408028,甄選入學,甄選一般生,外語群英語類,320,桃園縣私立新興高中,應用外語科(英文)
206,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,1110408029,甄選入學,離島地區,商管群,885,澎湖縣國立馬公高中,資料處理科
207,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,1110408030,聯合登記分發,聯登一般生,商管群,112,台北縣國立淡水商工,會計事務科
208,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,1110408031,聯合登記分發,聯登一般生,商管群,330,桃園縣私立新興高中,國際貿易科
209,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,1110408032,聯合登記分發,聯登一般生,商管群,337,桃園縣私立新興高中,商業經營科
210,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,1110408033,聯合登記分發,聯登一般生,商管群,408,台中市私立嶺東高中,國際貿易科
211,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,1110408034,聯合登記分發,聯登一般生,商管群,423,台中縣縣立新社中學,資料處理科
212,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,1110408035,聯合登記分發,聯登一般生,商管群,414,台中縣私立明道高中,資料處理科
213,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,1110408036,聯合登記分發,聯登一般生,商管群,432,台中縣國立豐原高商,商業經營科
214,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,1110408037,聯合登記分發,聯登一般生,商管群,542,南投縣國立南投高商,國際貿易科
215,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,1110408038,聯合登記分發,聯登一般生,商管群,510,彰化縣國立彰化高商,商業經營科
216,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,1110408039,聯合登記分發,聯登一般生,商管群,502,彰化縣國立彰化高商,國際貿易科
217,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,1110408040,聯合登記分發,聯登一般生,商管群,643,雲林縣國立斗六家商,國際貿易科
218,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,1110408041,聯合登記分發,聯登一般生,商管群,614,嘉義市國立華南高商,商業經營科
219,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,1110408042,聯合登記分發,聯登一般生,商管群,804,高雄市市立海青工商,會計事務科
220,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,1110408043,聯合登記分發,聯登一般生,商管群,804,高雄市市立高雄高商,會計事務科
221,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,1110408048,聯合登記分發,聯登一般生,商管群,831,高雄縣國立鳳山商工,商業經營科
222,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,1110408050,聯合登記分發,聯登一般生,外語群英語類,108,台北市私立靜修高級中學,應用外語科(英文)
223,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,1110408052,聯合登記分發,聯登一般生,外語群英語類,600,嘉義市國立華南高商,應用外語科(英文)
224,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,1110408053,聯合登記分發,聯登一般生,外語群英語類,604,嘉義市私立興華高中,應用外語科(英文)
225,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,1110408054,聯合登記分發,聯登一般生,外語群英語類,625,臺南縣國立新營高中,應用外語科(英文)
226,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,1110408055,聯合登記分發,聯登一般生,外語群英語類,807,高雄市私立三信家商,應用外語科(英文)
227,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,1110410001,繁星推甄,繁星生,商管群,231,台北縣私立竹林高中,資料處理科
228,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,1110410002,技優甄審,技優生,商管群,235,台北縣私立竹林高中,資料處理科
229,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,1110410003,技優甄審,技優生,商管群,500,彰化縣國立二林工商,資料處理科
230,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,1110410004,技優甄審,技優生,電子類,880,澎湖縣國立澎湖海事高職,資訊科
231,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,1110410005,甄選入學,甄選一般生,電機與電子群資電類,326,桃園縣私立治平高中,資訊科
232,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,1110410006,甄選入學,甄選一般生,電機與電子群資電類,880,澎湖縣國立澎湖海事高職,資訊科
233,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,1110410007,甄選入學,甄選一般生,電機與電子群資電類,830,高雄縣私立中山工商,資訊科
234,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,1110410008,甄選入學,甄選一般生,電機與電子群資電類,338,桃園縣國立楊梅高中,資訊科
235,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,1110410009,甄選入學,甄選一般生,電機與電子群資電類,407,台中縣私立僑泰高中,電子科
236,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,1110410010,甄選入學,甄選一般生,電機與電子群資電類,710,台南市私立長榮高中,資訊科
237,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,1110410011,甄選入學,甄選一般生,電機與電子群資電類,325,桃園縣私立育達高中,資訊科
238,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,1110410012,甄選入學,甄選一般生,電機與電子群資電類,401,台中市私立嶺東高中,電子科
239,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,1110410013,甄選入學,甄選一般生,電機與電子群資電類,411,台中市私立光華高工,資訊科
240,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,1110410014,甄選入學,甄選一般生,商管群,320,桃園縣私立育達高中,資料處理科
241,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,1110410015,甄選入學,甄選一般生,商管群,407,台中縣國立沙鹿高工,資料處理科
242,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,1110410016,甄選入學,甄選一般生,商管群,300,新竹市私立磐石高中,資料處理科
243,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,1110410017,甄選入學,甄選一般生,商管群,600,嘉義市國立華南高商,商業經營科
244,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,1110410018,甄選入學,甄選一般生,商管群,435,台中縣國立沙鹿高工,資料處理科
245,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,1110410019,甄選入學,甄選一般生,商管群,248,台北縣國立三重商工,國際貿易科
246,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,1110410020,甄選入學,甄選一般生,外語群英語類,540,南投縣國立南投高中,應用外語科(英文)
247,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,1110410021,甄選入學,甄選一般生,外語群英語類,204,基隆市私立二信高中,應用外語科(英文)
248,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,1110410022,甄選入學,離島地區,電機與電子群資電類,880,澎湖縣國立澎湖海事高職,資訊科
249,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,1110410023,甄選入學,離島地區,電機與電子群資電類,880,澎湖縣國立澎湖海事高職,資訊科
250,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,1110410024,甄選入學,離島地區,商管群,880,澎湖縣國立馬公高中,資料處理科
251,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,1110410025,甄選入學,離島地區,商管群,880,澎湖縣國立馬公高中,資料處理科
252,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,1110410026,聯合登記分發,聯登一般生,電機與電子群資電類,205,台北市市立內湖高工,資訊科
253,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,1110410027,聯合登記分發,聯登一般生,電機與電子群資電類,108,台北市市立松山工農,資訊科
254,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,1110410028,聯合登記分發,聯登一般生,電機與電子群資電類,103,台北市市立南港高工,電子科
255,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,1110410029,聯合登記分發,聯登一般生,電機與電子群資電類,306,桃園縣私立治平高中,資訊科
256,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,1110410030,聯合登記分發,聯登一般生,電機與電子群資電類,326,桃園縣國立楊梅高中,資訊科
257,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,1110410034,聯合登記分發,聯登一般生,商管群,103,台北市市立士林高商,國際貿易科
258,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,1110410035,聯合登記分發,聯登一般生,商管群,251,台北市幼華高級中學,電子商務(處理)科
259,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,1110410036,聯合登記分發,聯登一般生,商管群,247,台北縣國立三重商工,資料處理科
260,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,1110410037,聯合登記分發,聯登一般生,商管群,241,台北市市立士林高商,資料處理科
261,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,1110410038,聯合登記分發,聯登一般生,商管群,330,桃園縣私立新興高中,電子商務(處理)科
262,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,1110410039,聯合登記分發,聯登一般生,商管群,320,桃園縣國立中壢高商,商業經營科
263,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,1110410040,聯合登記分發,聯登一般生,商管群,320,桃園縣國立中壢高商,國際貿易科
264,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,1110410042,聯合登記分發,聯登一般生,商管群,366,苗栗縣國立苗栗高商,會計事務科
265,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,1110410043,聯合登記分發,聯登一般生,商管群,420,台中縣國立豐原高商,應用外語科(英文)
266,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,1110410044,聯合登記分發,聯登一般生,商管群,428,台中市私立宜寧高中,資料處理科
267,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,1110410045,聯合登記分發,聯登一般生,商管群,407,台中縣國立沙鹿高工,資料處理科
268,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,1110410046,聯合登記分發,聯登一般生,商管群,420,台中市明德高級中學,商業經營科
269,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,1110410047,聯合登記分發,聯登一般生,商管群,557,南投縣國立竹山高中,資料處理科
270,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,1110410049,聯合登記分發,聯登一般生,商管群,504,彰化縣國立彰化高商,商業經營科
271,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,1110410050,聯合登記分發,聯登一般生,商管群,504,彰化縣國立鹿港高中,國際貿易科
272,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,1110410051,聯合登記分發,聯登一般生,商管群,505,彰化縣國立二林工商,資料處理科
273,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,1110410052,聯合登記分發,聯登一般生,商管群,636,雲林縣國立北港高中,商業經營科
274,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,1110410053,聯合登記分發,聯登一般生,商管群,633,雲林縣國立土庫商工,資料處理科
275,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,1110410054,聯合登記分發,聯登一般生,商管群,651,嘉義市國立嘉義高商,商業經營科
276,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,1110410055,聯合登記分發,聯登一般生,商管群,623,嘉義市國立華南高商,國際貿易科
277,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,1110410056,聯合登記分發,聯登一般生,商管群,708,台南市國立台南高商,商業經營科
278,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,1110410059,聯合登記分發,聯登一般生,商管群,830,高雄縣國立鳳山商工,國際貿易科
279,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,1110410061,聯合登記分發,聯登一般生,商管群,270,宜蘭縣國立羅東高商,資料處理科
280,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,1110411001,繁星推甄,繁星生,餐旅群,551,南投縣國立仁愛高農,觀光事業科
281,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,1110411002,繁星推甄,繁星生,餐旅群,830,高雄縣私立高苑工商,綜合高中部
282,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,1110411003,甄選入學,甄選一般生,餐旅群,326,桃園縣私立永平工商,餐飲管理科
283,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,1110411004,甄選入學,甄選一般生,餐旅群,412,台中縣私立僑泰高中,觀光事業科
284,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,1110411005,甄選入學,甄選一般生,餐旅群,401,台中縣私立僑泰高中,觀光事業科
285,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,1110411006,甄選入學,甄選一般生,餐旅群,326,桃園縣私立永平工商,餐飲管理科
286,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,1110411007,甄選入學,甄選一般生,餐旅群,335,桃園縣私立永平工商,觀光事業科
287,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,1110411008,甄選入學,甄選一般生,餐旅群,402,台中市明德高級中學,觀光事業科
288,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,1110411009,甄選入學,甄選一般生,餐旅群,414,台中縣私立明道高中,觀光事業科
289,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,1110411013,甄選入學,甄選一般生,餐旅群,406,台中縣私立明道高中,觀光事業科
290,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,1110411014,甄選入學,甄選一般生,餐旅群,406,台中市私立新民高中,觀光事業科
291,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,1110411015,甄選入學,甄選一般生,餐旅群,407,台中市私立新民高中,觀光事業科
292,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,1110411016,甄選入學,甄選一般生,商管群,116,台北市私立景文高中,商業經營科
293,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,1110411017,甄選入學,甄選一般生,商管群,557,南投縣國立竹山高中,國際貿易科
294,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,1110411018,甄選入學,甄選一般生,商管群,326,桃園縣國立中壢家商,商業經營科
295,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,1110411019,甄選入學,離島地區,餐旅群,880,澎湖縣國立澎湖海事高職,餐飲管理科
296,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,1110411020,甄選入學,離島地區,餐旅群,880,澎湖縣國立澎湖海事高職,餐飲管理科
297,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,1110411021,甄選入學,離島地區,餐旅群,880,澎湖縣國立澎湖海事高職,餐飲管理科
298,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,1110411022,運動績優單招,一般生,,557,南投縣國立水里商工,普通科
299,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,1110411023,運動績優單招,一般生,,248,台北縣國立瑞芳高工,體育班
300,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,1110411024,運動績優單招,一般生,,434,台中市立龍津高級中等學校,普通科
301,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,1110411026,聯合登記分發,聯登一般生,商管群,114,台北市市立士林高商,資料處理科
302,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,1110411027,聯合登記分發,聯登一般生,商管群,110,台北市市立松山家商,資料處理科
303,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,1110411028,聯合登記分發,聯登一般生,商管群,104,台北市市立松山家商,商業經營科
304,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,1110411029,聯合登記分發,聯登一般生,商管群,338,桃園縣私立新興高中,國際貿易科
305,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,1110411030,聯合登記分發,聯登一般生,商管群,334,桃園縣私立振聲高中,應用外語科(英文)
306,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,1110411031,聯合登記分發,聯登一般生,商管群,324,桃園縣國立中壢高商,商業經營科
307,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,1110411032,聯合登記分發,聯登一般生,商管群,350,新竹市國立新竹高商,國際貿易科
308,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,1110411034,聯合登記分發,聯登一般生,農業群,307,新竹縣私立東泰高中,資料處理科
309,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,1110411038,聯合登記分發,聯登一般生,農業群,510,彰化縣國立員林農工,園藝科
310,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,1110411042,聯合登記分發,聯登一般生,餐旅群,334,桃園縣私立新興高中,觀光事業科
311,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,1110411044,聯合登記分發,聯登一般生,餐旅群,304,新竹市私立光復高中,觀光事業科
312,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,1110411047,聯合登記分發,聯登一般生,餐旅群,403,台中市私立新民高中,觀光事業科
313,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,1110411048,聯合登記分發,聯登一般生,餐旅群,402,台中市私立新民高中,觀光事業科
314,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,1110411049,繁星推甄,繁星生,餐旅群,247,台北縣私立穀保家商,觀光事業科
315,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,1110411050,繁星推甄,繁星生,餐旅群,978,花蓮縣國立光復商工,餐飲管理科
316,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,1110411051,甄選入學,甄選一般生,商管群,334,桃園縣私立新興高中,商業經營科
317,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,1110411052,甄選入學,甄選一般生,商管群,320,桃園縣私立新興高中,商業經營科
318,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,1110411053,甄選入學,甄選一般生,商管群,333,桃園縣私立新興高中,應用外語科(日文)
319,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,1110411054,甄選入學,甄選一般生,商管群,433,台中縣國立沙鹿高工,資料處理科
320,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,1110411055,甄選入學,甄選一般生,商管群,300,新竹縣私立忠信高中,綜合高中部
321,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,1110411056,甄選入學,甄選一般生,商管群,632,雲林縣國立土庫商工,商業經營科
322,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,1110411057,甄選入學,甄選一般生,商管群,880,澎湖縣國立馬公高中,商業經營科
323,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,1110411058,甄選入學,甄選一般生,商管群,361,苗栗縣國立苗栗高商,資料處理科
