序,學校名稱,系所名稱,學制名稱,班級名稱,學號,入學方式,原具身份,招生類別,郵遞區號,畢業學校,前畢業科系
162,國立澎湖科技大學,水產養殖系,四技日間部,日間部四技水產養殖系一甲,1111407022,甄選入學,甄選一般生,農業類,105,台北縣私立莊敬工家,園藝科
163,國立澎湖科技大學,水產養殖系,四技日間部,日間部四技水產養殖系一甲,1111407023,繁星推甄,繁星生,水產群,261,宜蘭縣國立蘇澳海事,水產養殖科
164,國立澎湖科技大學,水產養殖系,四技日間部,日間部四技水產養殖系一甲,1111407024,聯合登記分發,聯登一般生,農業類,112,台北縣國立淡水商工,園藝科
165,國立澎湖科技大學,水產養殖系,四技日間部,日間部四技水產養殖系一甲,1111407025,聯合登記分發,聯登一般生,農業類,330,桃園縣國立桃園農工,造園技術科
166,國立澎湖科技大學,水產養殖系,四技日間部,日間部四技水產養殖系一甲,1111407026,聯合登記分發,聯登一般生,農業類,334,桃園縣國立龍潭高級中學,園藝科
167,國立澎湖科技大學,水產養殖系,四技日間部,日間部四技水產養殖系一甲,1111407027,聯合登記分發,聯登一般生,農業類,325,,
168,國立澎湖科技大學,水產養殖系,四技日間部,日間部四技水產養殖系一甲,1111407028,聯合登記分發,聯登一般生,農業類,325,桃園縣國立龍潭高級中學,畜產保健科
169,國立澎湖科技大學,水產養殖系,四技日間部,日間部四技水產養殖系一甲,1111407029,聯合登記分發,聯登一般生,農業類,325,桃園縣國立龍潭高級中學,園藝科
170,國立澎湖科技大學,水產養殖系,四技日間部,日間部四技水產養殖系一甲,1111407030,聯合登記分發,聯登一般生,農業類,325,桃園縣國立龍潭高級中學,園藝科
171,國立澎湖科技大學,水產養殖系,四技日間部,日間部四技水產養殖系一甲,1111407031,聯合登記分發,聯登一般生,農業類,324,桃園縣國立龍潭高級中學,造園科
172,國立澎湖科技大學,水產養殖系,四技日間部,日間部四技水產養殖系一甲,1111407032,聯合登記分發,聯登一般生,農業類,328,桃園縣國立龍潭高級中學,畜產保健科
173,國立澎湖科技大學,水產養殖系,四技日間部,日間部四技水產養殖系一甲,1111407033,聯合登記分發,聯登一般生,農業類,362,苗栗縣國立苗栗農工,森林科
174,國立澎湖科技大學,水產養殖系,四技日間部,日間部四技水產養殖系一甲,1111407034,聯合登記分發,聯登一般生,農業類,423,台中縣縣立新社中學,普通科
175,國立澎湖科技大學,水產養殖系,四技日間部,日間部四技水產養殖系一甲,1111407036,聯合登記分發,聯登一般生,農業類,427,台中市國立台中高農,農場經營科
176,國立澎湖科技大學,水產養殖系,四技日間部,日間部四技水產養殖系一甲,1111407038,聯合登記分發,聯登一般生,農業類,411,南投縣國立仁愛高農,園藝科
177,國立澎湖科技大學,水產養殖系,四技日間部,日間部四技水產養殖系一甲,1111407039,聯合登記分發,聯登一般生,農業類,406,台中市國立台中高農,畜產保健科
178,國立澎湖科技大學,水產養殖系,四技日間部,日間部四技水產養殖系一甲,1111407041,聯合登記分發,聯登一般生,農業類,523,彰化縣國立員林農工,園藝科
179,國立澎湖科技大學,水產養殖系,四技日間部,日間部四技水產養殖系一甲,1111407042,聯合登記分發,聯登一般生,農業類,524,彰化縣國立員林農工,休閒農業科
180,國立澎湖科技大學,水產養殖系,四技日間部,日間部四技水產養殖系一甲,1111407044,聯合登記分發,聯登一般生,農業類,510,彰化縣國立員林農工,休閒農業科
181,國立澎湖科技大學,水產養殖系,四技日間部,日間部四技水產養殖系一甲,1111407047,聯合登記分發,聯登一般生,農業類,905,高雄縣國立旗山農工,畜產保健科
182,國立澎湖科技大學,水產養殖系,四技日間部,日間部四技水產養殖系一甲,1111407048,聯合登記分發,聯登一般生,農業類,811,高雄縣國立旗山農工,農場經營科
183,國立澎湖科技大學,水產養殖系,四技日間部,日間部四技水產養殖系一甲,1111407049,聯合登記分發,聯登一般生,水產群,235,基隆市國立基隆海事,漁業科
184,國立澎湖科技大學,水產養殖系,四技日間部,日間部四技水產養殖系一甲,1111407050,聯合登記分發,聯登一般生,水產群,234,基隆市國立基隆海事,水產養殖科
185,國立澎湖科技大學,水產養殖系,四技日間部,日間部四技水產養殖系一甲,1111407051,聯合登記分發,聯登一般生,水產群,241,基隆市國立基隆海事,漁業科
186,國立澎湖科技大學,水產養殖系,四技日間部,日間部四技水產養殖系一甲,1111407052,聯合登記分發,聯登一般生,水產群,513,彰化縣國立員林崇實高級工業職業學校,電機科
187,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,1111408001,特殊選才,特選-技職生,不分類別,270,宜蘭縣國立蘇澳海事,航運管理科
188,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,1111408002,甄選入學,甄選一般生,商管群,330,桃園縣私立新興高中,電子商務(處理)科
189,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,1111408003,甄選入學,甄選一般生,商管群,420,苗栗縣國立卓蘭高級中等學校,國際貿易科
190,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,1111408004,甄選入學,甄選一般生,商管群,330,桃園縣私立新興高中,國際貿易科
191,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,1111408005,甄選入學,甄選一般生,商管群,335,桃園縣私立新興高中,國際貿易科
192,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,1111408006,甄選入學,甄選一般生,商管群,885,澎湖縣國立澎湖海事高職,航運管理科
193,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,1111408007,甄選入學,甄選一般生,商管群,330,桃園縣私立新興高中,國際貿易科
194,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,1111408008,甄選入學,甄選一般生,商管群,235,台北縣私立竹林高中,資料處理科
195,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,1111408009,甄選入學,甄選一般生,商管群,900,高雄縣國立鳳山商工,商業經營科
196,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,1111408010,甄選入學,甄選一般生,商管群,830,高雄縣國立鳳山商工,商業經營科
197,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,1111408011,甄選入學,甄選一般生,商管群,832,高雄縣國立鳳山商工,商業經營科
198,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,1111408012,甄選入學,甄選一般生,商管群,320,桃園縣私立新興高中,資料處理科
199,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,1111408013,甄選入學,甄選一般生,商管群,205,基隆市私立二信高中,應用英語科
200,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,1111408014,甄選入學,甄選一般生,商管群,204,基隆市私立二信高中,應用英語科
201,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,1111408015,甄選入學,甄選一般生,商管群,330,桃園縣私立育達高中,商業經營科
202,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,1111408016,甄選入學,甄選一般生,商管群,813,高雄市市立高雄高商,國際貿易科
203,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,1111408017,甄選入學,甄選一般生,商管群,338,桃園縣私立啟英高中,應用英語科
204,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,1111408018,甄選入學,甄選一般生,商管群,711,台南市國立台南高商,國際貿易科
205,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,1111408019,甄選入學,甄選一般生,商管群,412,台中市國立台中家商,商業經營科
206,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,1111408020,甄選入學,甄選一般生,商管群,330,桃園縣縣立壽山高級中學,國際貿易科
207,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,1111408021,甄選入學,甄選一般生,商管群,829,台南市國立台南高商,國際貿易科
208,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,1111408022,甄選入學,甄選一般生,外語群英語類,202,基隆市私立二信高中,應用英語科
209,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,1111408023,甄選入學,甄選一般生,外語群英語類,201,基隆市私立二信高中,應用英語科
210,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,1111408024,甄選入學,甄選一般生,外語群英語類,204,基隆市私立二信高中,應用英語科
211,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,1111408025,聯合登記分發,聯登一般生,商管群,320,桃園縣私立新興高中,國際貿易科
212,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,1111408026,聯合登記分發,聯登一般生,商管群,334,桃園縣私立新興高中,資料處理科
213,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,1111408027,聯合登記分發,聯登一般生,商管群,300,新竹市私立磐石高中,資料處理科
214,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,1111408028,聯合登記分發,聯登一般生,商管群,302,新竹縣國立關西高中,綜合高中部
215,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,1111408029,聯合登記分發,聯登一般生,商管群,302,新竹縣私立忠信高中,綜合高中部
216,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,1111408030,聯合登記分發,聯登一般生,商管群,434,台中市私立嶺東高中,商業經營科
217,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,1111408033,聯合登記分發,聯登一般生,商管群,427,台中市國立台中家商,國際貿易科
218,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,1111408034,聯合登記分發,聯登一般生,商管群,411,台中市國立台中家商,應用英語科
219,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,1111408035,聯合登記分發,聯登一般生,商管群,235,彰化縣國立二林工商,商業經營科
220,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,1111408036,聯合登記分發,聯登一般生,商管群,510,彰化縣國立員林農工,電子商務(處理)科
221,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,1111408038,聯合登記分發,聯登一般生,商管群,640,雲林縣國立虎尾農工,商業經營科
222,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,1111408039,聯合登記分發,聯登一般生,商管群,633,雲林縣國立土庫商工,商業經營科
223,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,1111408040,聯合登記分發,聯登一般生,商管群,621,嘉義市國立華南高商,國際貿易科
224,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,1111408041,聯合登記分發,聯登一般生,商管群,710,台南市私立長榮高中,國際貿易科
225,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,1111408042,聯合登記分發,聯登一般生,商管群,840,高雄市立楠梓高中,綜合高中部
226,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,1111408043,聯合登記分發,聯登一般生,商管群,825,高雄縣國立鳳山商工,會計事務科
227,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,1111408044,聯合登記分發,聯登一般生,商管群,880,澎湖縣國立澎湖海事高職,航運管理科
228,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,1111408045,聯合登記分發,聯登一般生,外語群英語類,338,桃園縣私立振聲高中,應用英語科
229,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,1111408046,聯合登記分發,聯登一般生,外語群英語類,600,桃園縣私立振聲高中,應用英語科
230,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,1111408047,聯合登記分發,聯登一般生,外語群英語類,403,台中市國立台中家商,應用英語科
231,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,1111408049,聯合登記分發,聯登一般生,外語群英語類,510,彰化縣國立員林家商,應用英語科
232,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,1111410001,甄選入學,離島地區,電機與電子群資電類,880,澎湖縣國立澎湖海事高職,資訊科
233,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,1111410002,甄選入學,甄選一般生,電機與電子群資電類,330,桃園縣私立新興高中,資訊科
234,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,1111410003,甄選入學,甄選一般生,電機與電子群資電類,811,高雄市市立海青工商,資訊科
235,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,1111410004,甄選入學,甄選一般生,商管群,812,高雄縣私立中山工商,資料處理科
236,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,1111410005,甄選入學,甄選一般生,商管群,724,北門農工,電子商務(處理)科
237,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,1111410006,甄選入學,甄選一般生,商管群,600,嘉義市私立興華高中,資料處理科
238,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,1111410007,甄選入學,甄選一般生,商管群,621,嘉義市私立興華高中,資料處理科
239,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,1111410008,甄選入學,甄選一般生,商管群,621,嘉義市私立興華高中,資料處理科
240,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,1111410009,甄選入學,甄選一般生,商管群,436,台中市私立宜寧高中,應用英語科
241,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,1111410010,甄選入學,甄選一般生,商管群,247,台北市市立士林高商,資料處理科
242,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,1111410011,甄選入學,甄選一般生,商管群,330,桃園縣國立中壢家商,商業經營科
243,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,1111410012,甄選入學,甄選一般生,商管群,338,桃園縣私立新興高中,資料處理科
244,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,1111410013,甄選入學,甄選一般生,商管群,330,桃園縣私立新興高中,資料處理科
245,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,1111410014,甄選入學,甄選一般生,商管群,320,桃園縣私立新興高中,資料處理科
246,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,1111410015,甄選入學,甄選一般生,商管群,812,高雄市市立三民家商,資料處理科
247,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,1111410016,甄選入學,甄選一般生,商管群,269,宜蘭縣國立羅東高商,資料處理科
248,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,1111410017,甄選入學,甄選一般生,商管群,338,桃園縣國立中壢高商,商業經營科
249,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,1111410018,甄選入學,甄選一般生,商管群,303,桃園縣私立治平高中,資料處理科
250,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,1111410019,甄選入學,甄選一般生,商管群,237,新北市立新北高工,資料處理科
251,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,1111410020,甄選入學,甄選一般生,商管群,813,高雄市市立高雄高商,資料處理科
252,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,1111410021,甄選入學,甄選一般生,商管群,235,台北縣鶯歌工商,資料處理科
253,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,1111410022,甄選入學,甄選一般生,商管群,721,臺南縣國立曾文家商,電子商務(處理)科
254,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,1111410023,甄選入學,甄選一般生,商管群,334,桃園縣私立振聲高中,國際貿易科
255,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,1111410024,甄選入學,甄選一般生,商管群,300,新竹市私立光復高中,資料處理科
256,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,1111410025,甄選入學,甄選一般生,商管群,236,台北縣鶯歌工商,資料處理科
257,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,1111410026,繁星推甄,繁星生,商管群,651,雲林縣國立北港高中,資料處理科
258,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,1111410027,聯合登記分發,聯登一般生,電機與電子群資電類,231,台北市市立大安高工,電子科
259,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,1111410031,聯合登記分發,聯登一般生,電機與電子群資電類,438,台中縣國立大甲高工,電子科
260,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,1111410034,聯合登記分發,聯登一般生,電機與電子群資電類,804,高雄市市立海青工商,資訊科
261,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,1111410036,聯合登記分發,聯登一般生,電機與電子群資電類,813,高雄市市立海青工商,資訊科
262,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,1111410037,聯合登記分發,聯登一般生,商管群,108,台北市市立士林高商,國際貿易科
263,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,1111410038,聯合登記分發,聯登一般生,商管群,251,台北市幼華高級中學,資料處理科
264,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,1111410040,聯合登記分發,聯登一般生,商管群,320,桃園縣私立育達高中,資料處理科
265,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,1111410045,聯合登記分發,聯登一般生,商管群,600,嘉義市國立華南高商,應用英語科
266,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,1111410046,聯合登記分發,聯登一般生,商管群,704,台南市私立長榮高中,資料處理科
267,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,1111410047,聯合登記分發,聯登一般生,商管群,701,台南市國立台南高商,資料處理科
268,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,1111410048,聯合登記分發,聯登一般生,商管群,804,高雄市市立高雄高商,國際貿易科
269,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,1111410049,聯合登記分發,聯登一般生,商管群,806,高雄市私立復華高中,資料處理科
270,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,1111410050,聯合登記分發,聯登一般生,商管群,824,高雄市立楠梓高中,綜合高中部
271,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,1111410052,聯合登記分發,聯登一般生,商管群,807,高雄縣國立鳳山商工,資料處理科
272,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,1111410053,聯合登記分發,聯登一般生,商管群,811,高雄縣國立鳳山商工,會計事務科
273,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,1111410054,聯合登記分發,聯登一般生,商管群,261,宜蘭縣國立宜蘭高商,資料處理科
274,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,1111411001,特殊選才,特選-青儲生,不分類別,428,台中縣國立東勢高工,電子科
275,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,1111411002,運動績優單招,一般生,,812,高雄縣私立高苑工商,綜合高中部
276,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,1111411003,運動績優單招,一般生,,326,桃園縣私立育達高中,應用日語科
277,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,1111411004,運動績優單招,一般生,,733,北門農工,體育班
278,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,1111411005,甄選入學,離島地區,餐旅群,880,澎湖縣國立馬公高中,觀光事業科
279,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,1111411006,甄選入學,離島地區,餐旅群,884,澎湖縣國立馬公高中,觀光事業科
280,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,1111411007,甄選入學,離島地區,商管群,880,澎湖縣國立馬公高中,商業經營科
281,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,1111411008,甄選入學,離島地區,商管群,881,澎湖縣國立馬公高中,商業經營科
282,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,1111411009,甄選入學,甄選一般生,餐旅群,412,台中縣私立僑泰高中,觀光事業科
283,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,1111411010,甄選入學,甄選一般生,餐旅群,325,桃園縣私立永平工商,觀光事業科
284,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,1111411011,甄選入學,甄選一般生,餐旅群,338,桃園縣私立永平工商,餐飲管理科
285,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,1111411012,甄選入學,甄選一般生,餐旅群,324,桃園縣私立永平工商,餐飲管理科
286,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,1111411013,甄選入學,甄選一般生,餐旅群,880,澎湖縣國立馬公高中,觀光事業科
287,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,1111411014,甄選入學,甄選一般生,餐旅群,880,澎湖縣國立馬公高中,觀光事業科
288,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,1111411016,甄選入學,甄選一般生,餐旅群,300,新竹縣私立忠信高中,綜合高中部
289,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,1111411017,甄選入學,甄選一般生,餐旅群,432,台中市私立嶺東高中,觀光事業科
290,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,1111411018,甄選入學,甄選一般生,餐旅群,407,台中市私立新民高中,觀光事業科
291,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,1111411019,甄選入學,甄選一般生,餐旅群,710,台南縣國立台南大學附屬高級中學,綜合高中部
292,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,1111411020,甄選入學,甄選一般生,餐旅群,708,台南縣國立台南大學附屬高級中學,綜合高中部
293,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,1111411021,甄選入學,甄選一般生,商管群,414,台中縣私立僑泰高中,應用英語科
294,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,1111411022,甄選入學,甄選一般生,商管群,320,桃園縣私立新興高中,資料處理科
295,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,1111411023,繁星推甄,繁星生,餐旅群,638,雲林縣私立義峰高中,觀光事業科
296,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,1111411024,繁星推甄,繁星生,餐旅群,350,苗栗縣私立君毅高中,餐飲管理科
297,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,1111411025,聯合登記分發,聯登一般生,商管群,326,桃園縣私立治平高中,應用日語科
298,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,1111411026,聯合登記分發,聯登一般生,商管群,423,台中縣國立豐原高商,商業經營科
299,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,1111411028,聯合登記分發,聯登一般生,商管群,412,台中縣私立僑泰高中,應用日語科
300,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,1111411031,聯合登記分發,聯登一般生,商管群,413,南投縣國立草屯商工,資料處理科
301,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,1111411032,聯合登記分發,聯登一般生,商管群,653,雲林縣國立北港高中,商業經營科
302,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,1111411033,聯合登記分發,聯登一般生,商管群,640,雲林縣國立斗六家商,資料處理科
303,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,1111411034,聯合登記分發,聯登一般生,商管群,830,高雄縣國立鳳山商工,國際貿易科
304,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,1111411035,聯合登記分發,聯登一般生,商管群,265,宜蘭縣國立羅東高商,資料處理科
305,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,1111411036,聯合登記分發,聯登一般生,農業類,231,台北市市立松山工農,園藝技術科
306,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,1111411037,聯合登記分發,聯登一般生,農業類,231,台北市市立松山工農,園藝科
307,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,1111411038,聯合登記分發,聯登一般生,農業類,366,苗栗縣國立大湖農工,園藝科
308,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,1111411039,聯合登記分發,聯登一般生,農業類,360,苗栗縣國立大湖農工,園藝科
309,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,1111411041,聯合登記分發,聯登一般生,農業類,404,苗栗縣國立大湖農工,園藝科
310,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,1111411044,聯合登記分發,聯登一般生,農業類,510,彰化縣國立員林農工,休閒農業科
311,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,1111411045,聯合登記分發,聯登一般生,餐旅群,334,桃園縣私立振聲高中,觀光事業科
312,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,1111411048,特殊選才,特選-扎根計畫,不分類別,880,澎湖縣國立澎湖海事高職,餐飲管理科
313,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,1111411049,運動績優單招,一般生,,237,台北縣縣立錦和高中,體育班
314,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,1111411050,運動績優單招,一般生,,320,桃園縣私立育達高中,應用日語科
315,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,1111411051,甄選入學,甄選一般生,商管群,201,基隆市國立基隆商工,國際貿易科
316,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,1111411052,甄選入學,甄選一般生,商管群,335,桃園縣私立新興高中,應用日語科
317,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,1111411053,甄選入學,甄選一般生,商管群,330,桃園縣私立新興高中,資料處理科
318,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,1111411054,甄選入學,甄選一般生,商管群,703,臺南縣國立新豐高中,綜合高中部
319,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,1111411055,甄選入學,甄選一般生,商管群,325,桃園縣私立治平高中,電子商務(處理)科
320,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,1111411056,甄選入學,甄選一般生,商管群,326,桃園縣私立治平高中,應用日語科
321,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,1111411057,甄選入學,甄選一般生,商管群,401,台中市國立台中家商,資料處理科
322,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,1111411058,甄選入學,甄選一般生,商管群,234,台北市市立松山家商,商業經營科
323,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,1111411059,甄選入學,甄選一般生,商管群,722,臺南縣國立曾文家商,商業經營科
324,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,1111411060,甄選入學,甄選一般生,商管群,358,台中市私立新民高中,應用英語科
