序,學校名稱,系所名稱,學制名稱,班級名稱,學號,入學方式,原具身份,招生類別,郵遞區號,畢業學校,前畢業科系
378,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,1109411062,甄選入學,甄選一般生,商管群,320,桃園縣私立新興高中,應用外語科(日文)
379,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,1109411063,甄選入學,甄選一般生,商管群,411,台中縣私立僑泰高中,應用外語科(日文)
380,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,1109411064,甄選入學,甄選一般生,商管群,523,彰化縣國立員林家商,商業經營科
381,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,1109411065,甄選入學,甄選一般生,商管群,812,高雄市市立海青工商,資料處理科
382,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,1109411066,甄選入學,甄選一般生,商管群,408,台中市私立新民高中,國際貿易科
383,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,1109411067,甄選入學,甄選一般生,商管群,203,基隆市私立二信高中,應用外語科(英文)
384,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,1109411068,甄選入學,甄選一般生,商管群,427,台中市私立新民高中,商業經營科
385,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,1109411069,甄選入學,甄選一般生,商管群,411,台中市私立新民高中,商業經營科
386,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,1109411070,甄選入學,甄選一般生,商管群,731,臺南縣國立新營高中,資料處理科
387,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,1109411071,甄選入學,甄選一般生,商管群,806,高雄縣國立鳳山商工,商業經營科
388,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,1109411072,甄選入學,甄選一般生,商管群,333,桃園縣私立新興高中,商業經營科
389,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,1109411073,甄選入學,甄選一般生,商管群,330,桃園縣私立新興高中,國際貿易科
390,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,1109411074,甄選入學,甄選一般生,商管群,722,臺南縣國立曾文家商,商業經營科
391,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,1109411075,甄選入學,甄選一般生,商管群,500,彰化縣國立鹿港高中,國際貿易科
392,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,1109411076,甄選入學,甄選一般生,商管群,646,雲林縣國立土庫商工,資料處理科
393,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,1109411077,甄選入學,甄選一般生,商管群,640,雲林縣國立土庫商工,資料處理科
394,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,1109411078,甄選入學,離島地區,餐旅群,880,澎湖縣國立澎湖海事高職,餐飲管理科
395,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,1109411079,甄選入學,離島地區,餐旅群,881,澎湖縣國立澎湖海事高職,餐飲管理科
396,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,1109411080,甄選入學,離島地區,餐旅群,885,澎湖縣國立澎湖海事高職,餐飲管理科
397,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,1109411081,甄選入學,離島地區,餐旅群,880,澎湖縣國立馬公高中,觀光事業科
398,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,1109411082,甄選入學,離島地區,餐旅群,885,澎湖縣國立馬公高中,觀光事業科
399,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,1109411083,甄選入學,離島地區,餐旅群,880,澎湖縣國立馬公高中,觀光事業科
400,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,1109411084,甄選入學,離島地區,商管群,880,澎湖縣國立澎湖海事高職,電子科
401,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,1109411085,運動績優單招,運動單招生,,325,桃園縣私立治平高中,綜合高中部
402,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,1109411086,運動績優單招,運動單招生,,702,臺南縣國立北門農工,體育班
403,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,1109411087,聯合登記分發,聯登一般生,農業群,325,桃園縣國立龍潭高級中學,畜產保健科
404,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,1109411088,聯合登記分發,聯登一般生,農業群,351,苗栗縣國立苗栗農工,農場經營科
405,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,1109411090,聯合登記分發,聯登一般生,農業群,356,苗栗縣國立苗栗農工,森林科
406,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,1109411091,聯合登記分發,聯登一般生,農業群,360,苗栗縣國立苗栗農工,園藝科
407,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,1109411092,聯合登記分發,聯登一般生,農業群,360,苗栗縣國立苗栗農工,森林科
408,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,1109411096,聯合登記分發,聯登一般生,農業群,702,臺南縣國立曾文農工,畜產保健科
409,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,1109411097,聯合登記分發,聯登一般生,農業群,733,臺南縣國立曾文農工,畜產保健科
410,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,1109411098,聯合登記分發,聯登一般生,農業群,950,台東縣國立台東高中,綜合高中部
411,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,1109411099,聯合登記分發,聯登一般生,餐旅群,111,台北市私立開南商工,觀光事業科
412,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,1109411106,聯合登記分發,聯登一般生,餐旅群,402,台中市國立台中高農,觀光事業科
413,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,1109411108,聯合登記分發,聯登一般生,餐旅群,406,台中縣私立明道高中,餐飲管理科
414,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,1109411110,聯合登記分發,聯登一般生,餐旅群,717,台南市私立長榮高中,觀光事業科
415,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,1109411113,聯合登記分發,聯登一般生,餐旅群,885,澎湖縣國立馬公高中,觀光事業科
416,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,1109413001,特殊選才,特選-技職生,不分類別,270,宜蘭縣國立蘇澳海事,水產食品科
417,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,1109413002,繁星推甄,繁星生,食品群,702,台南市六信高級中學,烘焙食品科
418,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,1109413003,技優甄審,技優生,食品類,928,屏東縣國立東港海事,水產食品科
419,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,1109413004,技優甄審,技優生,食品類,928,屏東縣國立東港海事,水產食品科
420,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,1109413005,技優甄審,技優生,食品類,708,台南市國立台南海事,烘焙食品科
421,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,1109413006,技優甄審,技優生,食品類,741,臺南縣國立曾文農工,食品加工科
422,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,1109413007,技優甄審,技優生,食品類,270,宜蘭縣國立蘇澳海事,水產食品科
423,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,1109413008,甄選入學,甄選一般生,食品群,401,台中市國立台中高農,食品加工科
424,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,1109413009,甄選入學,甄選一般生,食品群,412,台中市國立台中高農,食品加工科
425,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,1109413010,甄選入學,甄選一般生,食品群,366,苗栗縣國立苗栗農工,食品加工科
426,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,1109413011,甄選入學,甄選一般生,食品群,231,台北市市立松山工農,食品加工科
427,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,1109413012,甄選入學,甄選一般生,食品群,105,台北市市立松山工農,食品加工科
428,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,1109413013,甄選入學,甄選一般生,食品群,709,臺南縣國立北門農工,食品加工科
429,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,1109413014,甄選入學,甄選一般生,食品群,722,臺南縣國立北門農工,食品加工科
430,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,1109413015,甄選入學,甄選一般生,食品群,709,臺南縣國立北門農工,食品加工科
431,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,1109413016,甄選入學,甄選一般生,食品群,722,臺南縣國立北門農工,食品加工科
432,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,1109413017,甄選入學,甄選一般生,食品群,722,臺南縣國立北門農工,食品加工科
433,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,1109413018,甄選入學,甄選一般生,食品群,613,嘉義縣國立東石高中,食品加工科
434,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,1109413019,甄選入學,甄選一般生,食品群,306,新竹縣國立關西高中,食品加工科
435,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,1109413020,甄選入學,甄選一般生,食品群,515,彰化縣國立員林農工,食品加工科
436,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,1109413021,甄選入學,甄選一般生,食品群,523,彰化縣國立員林農工,食品加工科
437,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,1109413022,甄選入學,甄選一般生,食品群,516,彰化縣國立員林農工,食品加工科
438,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,1109413023,甄選入學,甄選一般生,食品群,600,嘉義市國立嘉義高商,食品科
439,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,1109413024,甄選入學,甄選一般生,食品群,608,嘉義市國立嘉義高商,食品科
440,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,1109413025,甄選入學,甄選一般生,食品群,324,桃園縣國立龍潭高級中學,食品加工科
441,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,1109413026,甄選入學,甄選一般生,食品群,524,台中縣國立霧峰農工,食品加工科
442,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,1109413027,甄選入學,甄選一般生,食品群,406,台中縣國立霧峰農工,食品加工科
443,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,1109413028,甄選入學,甄選一般生,食品群,414,台中縣國立霧峰農工,食品加工科
444,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,1109413029,甄選入學,甄選一般生,食品群,420,台中縣國立霧峰農工,食品加工科
445,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,1109413030,甄選入學,甄選一般生,食品群,820,高雄縣國立岡山農工,食品加工科
446,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,1109413031,甄選入學,甄選一般生,食品群,500,台中市國立台中高農,食品加工科
447,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,1109413032,甄選入學,甄選一般生,食品群,640,雲林縣國立西螺農工,食品加工科
448,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,1109413033,甄選入學,離島地區,食品群,880,澎湖縣國立澎湖海事高職,水產食品科
449,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,1109413034,甄選入學,離島地區,食品群,884,澎湖縣國立澎湖海事高職,水產食品科
450,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,1109413035,甄選入學,離島地區,食品群,884,澎湖縣國立澎湖海事高職,水產食品科
451,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,1109413036,甄選入學,離島地區,食品群,880,澎湖縣國立澎湖海事高職,水產食品科
452,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,1109413037,聯合登記分發,聯登一般生,食品群,202,基隆市國立基隆海事,食品科
453,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,1109413038,聯合登記分發,聯登一般生,食品群,231,台北市市立松山工農,食品加工科
454,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,1109413039,聯合登記分發,聯登一般生,食品群,231,基隆市國立基隆海事,烘焙食品科
455,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,1109413040,聯合登記分發,聯登一般生,食品群,244,基隆市國立基隆海事,食品科
456,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,1109413041,聯合登記分發,聯登一般生,食品群,335,桃園縣國立龍潭高級中學,食品加工科
457,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,1109413042,聯合登記分發,聯登一般生,食品群,326,桃園縣國立龍潭高級中學,食品加工科
458,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,1109413043,聯合登記分發,聯登一般生,食品群,325,桃園縣國立龍潭高級中學,食品加工科
459,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,1109413044,聯合登記分發,聯登一般生,食品群,324,桃園縣國立龍潭高級中學,食品加工科
460,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,1109413045,聯合登記分發,聯登一般生,食品群,305,新竹縣國立關西高中,食品加工科
461,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,1109413046,聯合登記分發,聯登一般生,食品群,306,新竹縣國立關西高中,食品加工科
462,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,1109413047,聯合登記分發,聯登一般生,食品群,302,新竹縣國立關西高中,食品加工科
463,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,1109413048,聯合登記分發,聯登一般生,食品群,404,台中市國立台中高農,食品加工科
464,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,1109413049,聯合登記分發,聯登一般生,食品群,427,台中市國立台中高農,食品加工科
465,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,1109413050,聯合登記分發,聯登一般生,食品群,412,台中市國立台中高農,食品加工科
466,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,1109413051,聯合登記分發,聯登一般生,食品群,411,台中縣國立霧峰農工,食品加工科
467,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,1109413052,聯合登記分發,聯登一般生,食品群,412,台中縣國立霧峰農工,食品加工科
468,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,1109413053,聯合登記分發,聯登一般生,食品群,513,彰化縣國立員林農工,食品加工科
469,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,1109413056,聯合登記分發,聯登一般生,食品群,722,臺南縣國立北門農工,食品加工科
470,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,1109413057,聯合登記分發,聯登一般生,食品群,726,臺南縣國立北門農工,食品加工科
471,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,1109413058,聯合登記分發,聯登一般生,食品群,820,高雄縣國立岡山農工,食品加工科
472,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,1109413059,聯合登記分發,聯登一般生,食品群,824,高雄縣國立岡山農工,食品加工科
473,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1109415001,繁星推甄,繁星生,電機與電子群電子類,412,台中縣私立大明高中,資訊科
474,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1109415002,繁星推甄,繁星生,電機與電子群電子類,732,臺南縣國立白河商工,電機科
475,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1109415003,技優甄審,技優生,電子類,830,高雄縣私立中山工商,電子科
476,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1109415004,技優甄審,技優生,電子類,241,台北縣私立東海高中,資訊科
477,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1109415005,技優甄審,技優生,電子類,242,台北縣私立東海高中,資訊科
478,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1109415006,技優甄審,技優生,電子類,813,高雄縣私立中山工商,資訊科
479,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1109415007,技優甄審,技優生,電子類,802,高雄市市立海青工商,電子科
480,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1109415008,甄選入學,甄選一般生,電機與電子群資電類,709,台南市國立台南海事,電子科
481,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1109415009,甄選入學,甄選一般生,電機與電子群資電類,238,台北縣私立中華高中,資訊科
482,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1109415010,甄選入學,甄選一般生,電機與電子群資電類,700,台南市國立台南海事,電子科
483,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1109415011,甄選入學,甄選一般生,電機與電子群資電類,300,新竹市私立磐石高中,電機科
484,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1109415012,甄選入學,甄選一般生,電機與電子群資電類,428,台中市私立嶺東高中,資訊科
485,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1109415013,甄選入學,甄選一般生,電機與電子群資電類,114,台北市市立松山工農,電機科
486,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1109415014,甄選入學,甄選一般生,電機與電子群資電類,302,新竹縣私立義民高中,資訊科
487,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1109415015,甄選入學,甄選一般生,電機與電子群資電類,302,新竹縣私立義民高中,資訊科
488,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1109415016,甄選入學,甄選一般生,電機與電子群資電類,830,高雄市市立中正高工,電子科
489,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1109415017,甄選入學,甄選一般生,電機與電子群資電類,220,台北縣私立樹人家商,餐飲管理科
490,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1109415018,甄選入學,甄選一般生,電機與電子群資電類,239,台北縣鶯歌工商,資訊科
491,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1109415019,甄選入學,甄選一般生,電機與電子群資電類,608,嘉義縣私立協志工商,綜合高中部
492,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1109415020,甄選入學,甄選一般生,電機與電子群資電類,116,台北市市立大同高中,電子科
493,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1109415021,甄選入學,甄選一般生,電機與電子群資電類,408,台中縣國立沙鹿高工,資訊科
494,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1109415022,甄選入學,甄選一般生,電機與電子群資電類,436,台中縣國立大甲高工,電子科
495,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1109415023,甄選入學,甄選一般生,電機與電子群資電類,236,台北市市立內湖高工,電子科
496,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1109415024,甄選入學,甄選一般生,電機與電子群電機類,745,臺南縣國立北門農工,電機科
497,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1109415025,甄選入學,甄選一般生,電機與電子群電機類,116,台北市市立大安高工,冷凍空調科
498,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1109415026,甄選入學,甄選一般生,電機與電子群電機類,115,台北市市立大安高工,綜合高中部
499,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1109415027,甄選入學,甄選一般生,電機與電子群電機類,820,高雄市市立中正高工,冷凍空調科
500,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1109415028,甄選入學,甄選一般生,電機與電子群電機類,813,高雄市市立中正高工,電機科
501,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1109415030,甄選入學,甄選一般生,電機與電子群電機類,880,彰化縣國立員林崇實高級工業職業學校,電機科
502,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1109415031,甄選入學,甄選一般生,電機與電子群電機類,351,苗栗縣國立苗栗農工,電機空調科
503,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1109415032,甄選入學,甄選一般生,電機與電子群電機類,260,宜蘭縣國立羅東高工,電機科
504,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1109415033,甄選入學,甄選一般生,電機與電子群電機類,269,宜蘭縣國立羅東高工,電機科
505,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1109415034,甄選入學,甄選一般生,電機與電子群電機類,270,宜蘭縣國立羅東高工,電機科
506,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1109415035,甄選入學,甄選一般生,電機與電子群電機類,105,台北市市立南港高工,冷凍空調科
507,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1109415037,申請入學,一般生,,324,桃園縣國立中壢高中,普通科
508,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1109415038,申請入學,一般生,,320,桃園縣私立新興高中,普通科
509,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1109415039,聯合登記分發,聯登一般生,動力機械群,235,台北市市立南港高工,重機科
510,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1109415044,聯合登記分發,聯登一般生,電機與電子群電機類,231,台北市市立大安高工,冷凍空調科
511,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1109415045,聯合登記分發,聯登一般生,電機與電子群電機類,300,新竹市私立磐石高中,電機科
512,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1109415046,聯合登記分發,聯登一般生,電機與電子群電機類,357,苗栗縣國立苗栗農工,電機空調科
513,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1109415047,聯合登記分發,聯登一般生,電機與電子群電機類,423,台中縣國立東勢高工,電機科
514,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1109415048,聯合登記分發,聯登一般生,電機與電子群電機類,421,台中縣國立大甲高工,電機科
515,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1109415052,聯合登記分發,聯登一般生,電機與電子群電機類,500,彰化縣國立員林崇實高級工業職業學校,電機空調科
516,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1109415053,聯合登記分發,聯登一般生,電機與電子群電機類,600,嘉義縣國立民雄農工,電機科
517,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1109415054,聯合登記分發,聯登一般生,電機與電子群電機類,717,臺南縣國立新化高工,電機科
518,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1109415056,聯合登記分發,聯登一般生,電機與電子群電機類,812,高雄市市立中正高工,冷凍空調科
519,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1109415057,聯合登記分發,聯登一般生,電機與電子群電機類,807,高雄市市立高雄高工,冷凍空調科
520,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1109415058,聯合登記分發,聯登一般生,電機與電子群電機類,830,高雄市市立中正高工,電機科
521,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1109415061,聯合登記分發,聯登一般生,電機與電子群資電類,223,台北市私立景文高中,資訊科
522,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1109415062,聯合登記分發,聯登一般生,電機與電子群資電類,220,台北縣私立豫章工商,資訊科
523,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1109415063,聯合登記分發,聯登一般生,電機與電子群資電類,241,台北縣私立格致高中,資訊科
524,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1109415064,聯合登記分發,聯登一般生,電機與電子群資電類,401,台中縣私立大明高中,資訊科
525,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1109415065,聯合登記分發,聯登一般生,電機與電子群資電類,408,台中縣國立霧峰農工,電子科
526,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1109415067,聯合登記分發,聯登一般生,電機與電子群資電類,403,台中市私立嶺東高中,資訊科
527,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1109415069,聯合登記分發,聯登一般生,電機與電子群資電類,600,嘉義市國立嘉義高工,電子科
528,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1109415070,聯合登記分發,聯登一般生,電機與電子群資電類,807,高雄市市立海青工商,電子科
529,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,1109416001,特殊選才,特選-青儲生,不分類別,337,桃園縣私立啟英高中,汽車科
530,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,1109416002,繁星推甄,繁星生,商管群,312,新竹市國立新竹高商,銷售事務科
531,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,1109416003,運動績優甄試,運動績優生,不分類別,211,台北市市立內湖高工,冷凍空調科
532,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,1109416004,技優甄審,技優生,商業類,320,桃園縣私立啟英高中,應用外語科(英文)
533,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,1109416005,技優甄審,技優生,商業類,880,桃園縣私立新興高中,應用外語科(日文)
534,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,1109416006,技優甄審,技優生,商業類,600,嘉義市國立華南高商,觀光事業科
535,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,1109416007,技優甄審,技優生,餐旅類,978,花蓮縣國立玉里高中,觀光事業科
536,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,1109416008,技優甄審,技優生,餐旅類,502,南投縣私立同德家商,觀光事業科
537,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,1109416009,甄選入學,甄選一般生,餐旅群,830,高雄縣私立中山工商,觀光事業科
538,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,1109416010,甄選入學,甄選一般生,餐旅群,338,桃園縣私立永平工商,餐飲管理科
539,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,1109416012,甄選入學,甄選一般生,餐旅群,427,台中市明德高級中學,觀光事業科
540,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,1109416013,甄選入學,甄選一般生,餐旅群,414,台中縣私立明道高中,餐飲管理科
